total_deliveries,ticks,pendingtasks,collisions,total_task_steps,strategy,num_agents,shelf_edge_gap,aisle_interval,shelf_rows,width,height,iteration
23.0,500.0,135.0,29.0,1974.0,decentralised,5,3,5,7,40,40,18
12.0,500.0,136.0,531.0,1089.0,decentralised,5,3,5,7,40,40,19
11.0,500.0,134.0,2.0,823.0,decentralised,5,3,5,7,40,40,20
23.0,500.0,136.0,24.0,2136.0,decentralised,5,3,5,7,40,40,21
24.0,500.0,135.0,37.0,2179.0,decentralised,5,3,5,7,40,40,22
11.0,500.0,136.0,113.0,837.0,decentralised,5,3,5,7,40,40,23
11.0,500.0,137.0,47.0,945.0,decentralised,5,3,5,7,40,40,24
10.0,500.0,138.0,17.0,729.0,decentralised,5,3,5,7,40,40,25
25.0,500.0,135.0,16.0,2086.0,decentralised,5,3,5,7,40,40,26
31.0,500.0,136.0,59.0,2209.0,decentralised,5,3,5,7,40,40,27
20.0,500.0,136.0,44.0,1614.0,decentralised,5,3,5,7,40,40,28
15.0,500.0,135.0,5.0,973.0,decentralised,5,3,5,7,40,40,29
33.0,500.0,123.0,511.0,2509.0,decentralised,15,3,10,5,40,20,0
34.0,500.0,121.0,719.0,2755.0,decentralised,15,3,10,5,40,20,1
31.0,500.0,118.0,564.0,2084.0,decentralised,15,3,10,5,40,20,2
39.0,500.0,120.0,80.0,2632.0,decentralised,15,3,10,5,40,20,3
38.0,500.0,120.0,466.0,2979.0,decentralised,15,3,10,5,40,20,4
16.0,500.0,120.0,384.0,1631.0,decentralised,15,3,10,5,40,20,5
52.0,500.0,120.0,398.0,4557.0,decentralised,15,3,10,5,40,20,6
38.0,500.0,122.0,462.0,2738.0,decentralised,15,3,10,5,40,20,7
55.0,500.0,116.0,168.0,3942.0,decentralised,15,3,10,5,40,20,8
50.0,500.0,120.0,603.0,4707.0,decentralised,15,3,10,5,40,20,9
46.0,500.0,120.0,351.0,4022.0,decentralised,15,3,10,5,40,20,10
,,,,,decentralised,15,3,10,5,40,20,11
26.0,500.0,119.0,552.0,1438.0,decentralised,15,3,10,5,40,20,12
64.0,500.0,117.0,281.0,4791.0,decentralised,15,3,10,5,40,20,13
24.0,500.0,117.0,398.0,1867.0,decentralised,15,3,10,5,40,20,14
33.0,500.0,116.0,210.0,2093.0,decentralised,15,3,10,5,40,20,15
26.0,500.0,122.0,366.0,2149.0,decentralised,15,3,10,5,40,20,16
49.0,500.0,120.0,521.0,4016.0,decentralised,15,3,10,5,40,20,17
47.0,500.0,114.0,422.0,3739.0,decentralised,15,3,10,5,40,20,18
20.0,500.0,120.0,268.0,1240.0,decentralised,15,3,10,5,40,20,19
43.0,500.0,120.0,127.0,2241.0,decentralised,15,3,10,5,40,20,20
48.0,500.0,120.0,355.0,3222.0,decentralised,15,3,10,5,40,20,21
36.0,500.0,117.0,435.0,3356.0,decentralised,15,3,10,5,40,20,22
43.0,500.0,115.0,226.0,3227.0,decentralised,15,3,10,5,40,20,23
41.0,500.0,117.0,241.0,3138.0,decentralised,15,3,10,5,40,20,24
32.0,500.0,120.0,540.0,2866.0,decentralised,15,3,10,5,40,20,25
29.0,500.0,118.0,183.0,1358.0,decentralised,15,3,10,5,40,20,26
18.0,500.0,121.0,422.0,932.0,decentralised,15,3,10,5,40,20,27
51.0,500.0,118.0,561.0,3868.0,decentralised,15,3,10,5,40,20,28
62.0,500.0,118.0,363.0,4911.0,decentralised,15,3,10,5,40,20,29
26.0,500.0,189.0,34.0,2263.0,decentralised,5,2,10,7,40,30,0
30.0,500.0,190.0,28.0,2114.0,decentralised,5,2,10,7,40,30,1
23.0,500.0,190.0,22.0,1510.0,decentralised,5,2,10,7,40,30,2
32.0,500.0,191.0,45.0,2285.0,decentralised,5,2,10,7,40,30,3
4.0,500.0,191.0,691.0,249.0,decentralised,5,2,10,7,40,30,4
23.0,500.0,192.0,48.0,1551.0,decentralised,5,2,10,7,40,30,5
24.0,500.0,191.0,46.0,1887.0,decentralised,5,2,10,7,40,30,6
19.0,500.0,193.0,38.0,1075.0,decentralised,5,2,10,7,40,30,7
5.0,500.0,192.0,2.0,386.0,decentralised,5,2,10,7,40,30,8
16.0,500.0,191.0,207.0,990.0,decentralised,5,2,10,7,40,30,9
5.0,500.0,192.0,5.0,223.0,decentralised,5,2,10,7,40,30,10
17.0,500.0,192.0,183.0,1071.0,decentralised,5,2,10,7,40,30,11
5.0,500.0,191.0,634.0,270.0,decentralised,5,2,10,7,40,30,12
24.0,500.0,194.0,150.0,1909.0,decentralised,5,2,10,7,40,30,13
25.0,500.0,190.0,16.0,2157.0,decentralised,5,2,10,7,40,30,14
29.0,500.0,190.0,33.0,2204.0,decentralised,5,2,10,7,40,30,15
37.0,500.0,190.0,44.0,2263.0,decentralised,5,2,10,7,40,30,16
21.0,500.0,191.0,329.0,1708.0,decentralised,5,2,10,7,40,30,17
25.0,500.0,192.0,18.0,1866.0,decentralised,5,2,10,7,40,30,18
7.0,500.0,193.0,13.0,410.0,decentralised,5,2,10,7,40,30,19
26.0,500.0,191.0,28.0,1899.0,decentralised,5,2,10,7,40,30,20
22.0,500.0,191.0,225.0,1924.0,decentralised,5,2,10,7,40,30,21
4.0,500.0,192.0,18.0,202.0,decentralised,5,2,10,7,40,30,22
27.0,500.0,190.0,12.0,2350.0,decentralised,5,2,10,7,40,30,23
,,,,,decentralised,5,2,10,7,40,30,24
31.0,500.0,190.0,39.0,2210.0,decentralised,5,2,10,7,40,30,25
29.0,500.0,192.0,24.0,1923.0,decentralised,5,2,10,7,40,30,26
22.0,500.0,193.0,36.0,1785.0,decentralised,5,2,10,7,40,30,27
29.0,500.0,192.0,28.0,2126.0,decentralised,5,2,10,7,40,30,28
4.0,500.0,191.0,28.0,261.0,decentralised,5,2,10,7,40,30,29
31.0,500.0,128.0,209.0,3914.0,decentralised,15,2,10,5,40,40,0
37.0,500.0,129.0,410.0,2832.0,decentralised,15,2,10,5,40,40,1
16.0,500.0,130.0,568.0,1036.0,decentralised,15,2,10,5,40,40,2
21.0,500.0,132.0,79.0,1640.0,decentralised,15,2,10,5,40,40,3
47.0,500.0,128.0,554.0,3864.0,decentralised,15,2,10,5,40,40,4
40.0,500.0,129.0,149.0,2929.0,decentralised,15,2,10,5,40,40,5
42.0,500.0,129.0,220.0,4215.0,decentralised,15,2,10,5,40,40,6
13.0,500.0,132.0,212.0,621.0,decentralised,15,2,10,5,40,40,7
42.0,500.0,131.0,428.0,3772.0,decentralised,15,2,10,5,40,40,8
34.0,500.0,127.0,223.0,4016.0,decentralised,15,2,10,5,40,40,9
19.0,500.0,128.0,240.0,1497.0,decentralised,15,2,10,5,40,40,10
45.0,500.0,126.0,361.0,4165.0,decentralised,15,2,10,5,40,40,11
30.0,500.0,131.0,232.0,2421.0,decentralised,15,2,10,5,40,40,12
15.0,500.0,132.0,168.0,875.0,decentralised,15,2,10,5,40,40,13
29.0,500.0,130.0,529.0,2853.0,decentralised,15,2,10,5,40,40,14
27.0,500.0,130.0,248.0,1894.0,decentralised,15,2,10,5,40,40,15
25.0,500.0,128.0,983.0,3748.0,decentralised,15,2,10,5,40,40,16
37.0,500.0,128.0,368.0,3842.0,decentralised,15,2,10,5,40,40,17
11.0,500.0,129.0,451.0,473.0,decentralised,15,2,10,5,40,40,18
51.0,500.0,127.0,357.0,4952.0,decentralised,15,2,10,5,40,40,19
39.0,500.0,134.0,267.0,3408.0,decentralised,15,2,10,5,40,40,20
31.0,500.0,132.0,245.0,2648.0,decentralised,15,2,10,5,40,40,21
20.0,500.0,130.0,972.0,1259.0,decentralised,15,2,10,5,40,40,22
32.0,500.0,135.0,486.0,2415.0,decentralised,15,2,10,5,40,40,23
43.0,500.0,127.0,433.0,4273.0,decentralised,15,2,10,5,40,40,24
19.0,500.0,132.0,185.0,1396.0,decentralised,15,2,10,5,40,40,25
27.0,500.0,133.0,326.0,2548.0,decentralised,15,2,10,5,40,40,26
31.0,500.0,131.0,431.0,2778.0,decentralised,15,2,10,5,40,40,27
13.0,500.0,128.0,221.0,889.0,decentralised,15,2,10,5,40,40,28
17.0,500.0,128.0,201.0,883.0,decentralised,15,2,10,5,40,40,29
29.0,500.0,48.0,60.0,2164.0,decentralised,10,3,10,3,30,40,0
15.0,500.0,49.0,336.0,1486.0,decentralised,10,3,10,3,30,40,1
15.0,500.0,51.0,81.0,1307.0,decentralised,10,3,10,3,30,40,2
7.0,500.0,48.0,229.0,279.0,decentralised,10,3,10,3,30,40,3
12.0,500.0,48.0,477.0,1256.0,decentralised,10,3,10,3,30,40,4
13.0,500.0,52.0,134.0,1235.0,decentralised,10,3,10,3,30,40,5
14.0,500.0,50.0,179.0,1103.0,decentralised,10,3,10,3,30,40,6
21.0,500.0,52.0,155.0,1973.0,decentralised,10,3,10,3,30,40,7
12.0,500.0,49.0,310.0,781.0,decentralised,10,3,10,3,30,40,8
11.0,500.0,50.0,275.0,507.0,decentralised,10,3,10,3,30,40,9
29.0,500.0,51.0,118.0,2002.0,decentralised,10,3,10,3,30,40,10
11.0,500.0,50.0,225.0,1175.0,decentralised,10,3,10,3,30,40,11
25.0,500.0,52.0,122.0,1792.0,decentralised,10,3,10,3,30,40,12
25.0,500.0,48.0,114.0,1631.0,decentralised,10,3,10,3,30,40,13
7.0,500.0,50.0,735.0,342.0,decentralised,10,3,10,3,30,40,14
13.0,500.0,51.0,316.0,919.0,decentralised,10,3,10,3,30,40,15
19.0,500.0,50.0,52.0,1520.0,decentralised,10,3,10,3,30,40,16
18.0,500.0,52.0,131.0,1505.0,decentralised,10,3,10,3,30,40,17
16.0,500.0,49.0,115.0,920.0,decentralised,10,3,10,3,30,40,18
10.0,500.0,48.0,59.0,833.0,decentralised,10,3,10,3,30,40,19
28.0,500.0,52.0,177.0,1889.0,decentralised,10,3,10,3,30,40,20
14.0,500.0,52.0,91.0,701.0,decentralised,10,3,10,3,30,40,21
13.0,500.0,49.0,329.0,731.0,decentralised,10,3,10,3,30,40,22
18.0,500.0,50.0,100.0,1123.0,decentralised,10,3,10,3,30,40,23
7.0,500.0,49.0,293.0,349.0,decentralised,10,3,10,3,30,40,24
19.0,500.0,49.0,490.0,1535.0,decentralised,10,3,10,3,30,40,25
13.0,500.0,50.0,126.0,774.0,decentralised,10,3,10,3,30,40,26
20.0,500.0,51.0,147.0,1467.0,decentralised,10,3,10,3,30,40,27
14.0,500.0,49.0,102.0,968.0,decentralised,10,3,10,3,30,40,28
11.0,500.0,52.0,462.0,1415.0,decentralised,10,3,10,3,30,40,29
53.0,500.0,88.0,464.0,5357.0,decentralised,20,2,5,5,40,20,0
31.0,500.0,90.0,344.0,1711.0,decentralised,20,2,5,5,40,20,1
